"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-08","0.3",",,I",,,"-30.6","H,,S","-27.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-09","0.0",",,I",,,"-36.1","H,,S","-33.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-10","0.0",",,I",,,"-34.4","H,,S",,,"-38.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-11","0.0",",,I",,,"-36.1","H,,S",,,"-36.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-12","0.0",",,I",,,"-32.6","H,,S",,,"-36.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-13","0.0",",,I","191.0",",,S","-33.2","H,,S","-32.6",",,S","-34.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-14","0.0",",,I",,,"-33.4","H,,S",,,"-35.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-15","1.1",",,I",,,"-21.6","H,,S","-19.9",",,S","-34.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-16","0.9",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-17","2.9",",,I",,,"-23.6","H,,S","-21.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-18","1.9",",,I",,,"-26.3","H,,S","-25.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-19","0.6",",,I",,,"-29.7","H,,S","-29.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-20","0.4",",,I",,,"-31.4","H,,S","-29.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-21","0.0","T,,I",,,"-27.5","H,,S",,,"-35.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-22","0.0","T,,I",,,"-23.9","H,,S","-21.8",",,S","-27.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-23","0.0",",,I",,,"-26.7","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-24","0.0","T,,I","231.0",",,S","-25.1","H,,S","-22.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-25","0.3",",,I",,,"-29.7","H,,S","-26.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-26","0.0","T,,I",,,"-33.4","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-27","1.0",",,I",,,"-24.9","H,,S",,,"-35.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-28","0.4",",,I",,,"-26.9","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-29","0.0","T,,I",,,"-30.0","H,,S","-27.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-30","0.0",",,I",,,"-36.1","H,,S","-33.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1986-12-31","0.0",",,I",,,"-39.1","H,,S","-38.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-01","0.0",",,I",,,"-40.4","H,,S","-39.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-02","0.0",",,I",,,"-41.6","H,,S","-40.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-03","0.0",",,I",,,"-43.7","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-04","0.0",",,I",,,"-42.1","H,,S",,,"-45.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-05","0.2",",,I",,,"-37.5","H,,S","-36.6",",,S","-43.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-06","0.5",",,I",,,"-33.5","H,,S",,,"-38.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-07","2.8",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-08","1.3",",,I",,,"-22.7","H,,S",,,"-28.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-09","2.5",",,I",,,"-23.7","H,,S","-20.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-10","3.5",",,I",,,"-24.2","H,,S","-23.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-11","0.7",",,I",,,"-23.6","H,,S","-21.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-12","1.8",",,I",,,"-25.4","H,,S","-24.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-13","0.3",",,I",,,"-34.8","H,,S","-27.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-14","0.2",",,I",,,"-36.3","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-15","2.5",",,I",,,"-30.5","H,,S","-28.8",",,S","-37.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-16","1.3",",,I",,,"-33.1","H,,S","-30.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-17","0.6",",,I",,,"-34.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-18","0.5",",,I",,,"-34.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-19","0.0","T,,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-20","0.0","T,,I",,,"-31.7","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-21","0.0","T,,I",,,"-28.1","H,,S",,,"-32.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-22","0.5",",,I",,,"-31.1","H,,S","-27.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-23","0.0","T,,I",,,"-38.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-24","0.0",",,I",,,"-39.6","H,,S","-36.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-25","0.0",",,I",,,"-37.8","H,,S","-36.7",",,S","-40.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-26","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-27","0.0",",,I",,,"-14.7","H,,S","-12.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-28","0.0",",,I",,,"-17.3","H,,S","-13.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-29","0.0",",,I",,,"-25.3","H,,S","-18.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-30","0.0","T,,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-01-31","0.0","T,,I",,,"-27.5","H,,S","-25.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-01","0.2",",,I",,,"-31.1","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-02","0.6",",,I",,,"-28.6","H,,S","-27.9",",,S","-31.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-03","0.6",",,I",,,"-34.6","H,,S","-30.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-04","0.2",",,I",,,"-42.3","H,,S","-35.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-05","0.0",",,I",,,"-44.3","H,,S",,,"-45.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-06","0.0",",,I",,,"-42.6","H,,S","-41.7",",,S","-45.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-07","0.0",",,I",,,"-41.8","H,,S","-39.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-08","0.0",",,I",,,"-40.7","H,,S","-40.2",",,S","-44.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-09","0.0",",,I",,,"-42.2","H,,S","-40.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-10","0.0",",,I",,,"-42.6","H,,S","-41.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-11","0.0",",,I",,,"-40.3","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-12","0.0",",,I",,,"-34.9","H,,S",,,"-42.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-13","0.0","T,,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-14","0.0",",,I",,,"-29.6","H,,S","-27.9",",,S","-32.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-15","0.0","T,,I",,,"-32.3","H,,S","-27.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-16","0.0",",,I",,,"-36.6","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-17","0.0",",,I",,,"-39.7","H,,S","-37.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-18","0.0",",,I",,,"-41.1","H,,S","-36.2",",,S","-43.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-19","0.0",",,I",,,"-41.4","H,,S","-39.5",",,S","-43.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-20","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-21","0.0",",,I",,,"-41.5","H,,S","-39.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-22","0.0",",,I",,,"-40.6","H,,S","-38.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-23","0.0",",,I",,,"-42.2","H,,S","-40.5",",,S","-43.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-24","0.0",",,I",,,"-40.5","H,,S","-38.2",",,S","-43.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-25","0.0",",,I",,,"-38.4","H,,S","-36.1",",,S","-41.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-26","0.0",",,I",,,"-34.9","H,,S","-33.0",",,S","-39.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-27","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-02-28","0.0",",,I",,,"-27.6","H,,S","-24.5",",,S","-31.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-01","0.0",",,I",,,"-19.3","H,,S","-11.1",",,S","-30.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-02","0.0",",,I",,,"-14.4","H,,S","-9.3",",,S","-18.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-03","0.0","T,,I",,,"-17.6","H,,S","-15.7",",,S","-20.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-04","0.0","T,,I",,,"-17.8","H,,S","-15.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-05","0.2",",,I",,,"-19.7","H,,S","-18.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-06","1.4",",,I",,,"-23.5","H,,S","-22.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-07","1.5",",,I",,,"-20.0","H,,S",,,"-25.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-08","0.7",",,I",,,"-24.6","H,,S","-21.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-09","1.0",",,I",,,"-23.8","H,,S",,,"-28.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-10","0.8",",,I",,,"-26.7","H,,S","-20.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-11","0.0",",,I",,,"-25.9","H,,S","-22.1",",,S","-33.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-12","0.0",",,I",,,"-20.4","H,,S","-17.7",",,S","-28.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-13","0.0",",,I",,,"-19.5","H,,S","-14.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-14","0.0",",,I",,,"-27.5","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-15","0.0",",,I",,,"-30.4","H,,S","-28.5",",,S","-34.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-16","0.0",",,I",,,"-29.6","H,,S","-25.5",",,S","-33.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-17","0.0",",,I",,,"-29.1","H,,S","-24.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-18","0.0",",,I",,,"-29.9","H,,S","-24.2",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-19","0.0",",,I",,,"-32.7","H,,S","-29.0",",,S","-37.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-20","0.0",",,I",,,"-29.2","H,,S","-25.0",",,S","-34.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-21","0.0",",,I",,,"-24.8","H,,S",,,"-34.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-22","0.0",",,I",,,"-20.2","H,,S","-18.7",",,S","-30.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-23","0.0",",,I",,,"-23.3","H,,S","-16.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-24","0.0",",,I",,,"-30.4","H,,S","-25.4",",,S","-34.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-25","0.6",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-26","0.6",",,I",,,"-26.9","H,,S","-24.9",",,S","-29.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-27","0.0",",,I","330.0",",,S","-25.4","H,,S","-19.9",",,S","-32.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-28","0.0",",,I",,,"-21.4","H,,S",,,"-30.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-29","0.5",",,I",,,"-20.7","H,,S","-18.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-30","0.0","T,,I",,,"-19.6","H,,S",,,"-23.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-03-31","1.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-01","0.0","T,,I",,,"-17.9","H,,S","-14.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-02","0.0",",,I",,,"-16.7","H,,S","-14.8",",,S","-26.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-03","0.0",",,I",,,"-6.6","H,,S",,,"-21.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-04","0.0",",,I",,,"-4.5","H,,S","-0.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-05","0.0",",,I","279.0",",,S","-8.4","H,,S","-3.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-06","0.0",",,I",,,"-17.7","H,,S","-13.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-07","0.0",",,I",,,"-21.4","H,,S","-17.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-08","0.0",",,I",,,"-22.4","H,,S","-17.0",",,S","-28.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-09","0.0",",,I",,,"-23.2","H,,S","-17.1",",,S","-28.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-10","0.0",",,I",,,"-24.6","H,,S","-19.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-11","0.0",",,I",,,"-22.2","H,,S","-18.5",",,S","-29.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-12","0.0",",,I",,,"-19.8","H,,S","-14.9",",,S","-27.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-13","0.0",",,I",,,"-19.8","H,,S","-15.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-14","0.0",",,I",,,"-24.3","H,,S","-19.2",",,S","-28.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-15","0.0","T,,I",,,"-23.8","H,,S","-18.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-16","1.5",",,I",,,"-20.0","H,,S",,,"-29.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-17","2.0",",,I",,,"-17.0","H,,S","-14.8",",,S","-21.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-18","0.0","T,,I",,,"-12.1","H,,S","-8.0",",,S","-18.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-19","0.0",",,I",,,"-19.7","H,,S","-13.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-20","0.0",",,I",,,"-22.8","H,,S","-16.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-21","0.0",",,I",,,"-20.7","H,,S",,,"-29.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-22","0.0",",,I",,,"-19.7","H,,S","-14.8",",,S","-24.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-23","0.0",",,I",,,"-8.3","H,,S",,,"-24.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-24","3.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-25","0.8",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-26","0.0","T,,I",,,"-16.9","H,,S","-11.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-27","0.0",",,I",,,"-17.6","H,,S","-12.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-28","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-29","0.0",",,I",,,"-8.6","H,,S","-3.8",",,S","-16.0",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-04-30","0.0",",,I",,,"-11.4","H,,S","-9.1",",,S","-15.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-01","0.0",",,I",,,"-12.1","H,,S","-6.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-02","0.0",",,I",,,"-14.2","H,,S","-8.3",",,S","-20.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-03","0.0",",,I",,,"-15.9","H,,S","-12.2",",,S","-19.3",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-04","0.0",",,I",,,"-4.5","H,,S","-1.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-05","0.0",",,I",,,"-1.9","H,,S","1.1",",,S","-6.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-06","0.2",",,I",,,"0.8","H,,S","2.8",",,S","-4.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-07","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-08","0.3",",,I",,,"0.2","H,,S","1.9",",,S","-1.6",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-09","0.3",",,I",,,"0.8","H,,S","4.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-10","0.0",",,I",,,"-3.3","H,,S","1.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-11","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-12","2.1",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-13","0.4",",,I",,,"-1.3","H,,S","0.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-14","0.0","T,,I",,,"6.5","H,,S",,,"-2.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-15","3.4",",,I",,,"-2.3","H,,S","-0.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-16","0.1",",,I",,,"5.7","H,,S","8.6",",,S","-4.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-17","0.0","T,,I",,,"-0.2","H,,S","5.6",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-18","0.4",",,I",,,"1.9","H,,S","4.2",",,S","-4.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-19","0.0",",,I",,,"2.3","H,,S","6.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-20","0.0",",,I",,,"-1.1","H,,S","2.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-21","0.0",",,I",,,"-2.7","H,,S","0.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-22","0.0","T,,I",,,"-2.8","H,,S","2.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-23","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-24","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-25","0.0",",,I",,,"-0.3","H,,S","3.2",",,S","-5.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-26","0.4",",,I",,,"-1.8","H,,S","0.1",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-27","0.0","T,,I",,,"6.8","H,,S","11.6",",,S","-3.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-28","0.0",",,I",,,"8.9","H,,S","13.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-29","0.0",",,I",,,"10.5","H,,S","15.1",",,S","2.5",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-30","0.0",",,I",,,"9.4","H,,S","13.5",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-05-31","0.0",",,I",,,"8.8","H,,S","11.5",",,S","5.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-01","0.0",",,I",,,"10.5","H,,S","16.7",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-02","0.0","T,,I",,,"10.3","H,,S",,,"4.7",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-03","0.0",",,I",,,"10.3","H,,S","15.2",",,S","6.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-04","0.0",",,I",,,"5.3","H,,S","12.4",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-05","0.0","T,,I",,,"6.1","H,,S","8.7",",,S","0.9",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-06","0.0","T,,I",,,"7.2","H,,S","12.9",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-07","0.0",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-08","0.0",",,I",,,"5.2","H,,S","13.0",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-09","0.0",",,I",,,"2.7","H,,S","8.3",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-10","0.0",",,I",,,"5.0","H,,S","8.2",",,S","0.1",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-11","0.0",",,I",,,"12.4","H,,S",,,"2.4",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-12","0.3",",,I",,,"1.7","H,,S","3.8",",,S",,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-13","0.3",",,I",,,"7.9","H,,S","12.6",",,S","0.8",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-14","0.0",",,I",,,"7.6","H,,S",,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-15","5.7",",,I",,,"4.3","H,,S","6.0",",,S","1.2",",,S"
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-16","0.4",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-17","0.3",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-18","1.3",",,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-19","0.0","T,,I",,,,,,,,
"RSM00025123","CHERSKIJ, RS","68.75","161.283","28.0","1987-06-20","0.6",",,I",,,"7.7","H,,S","12.5",",,S",,
